State,Year,Month,TelehealthType,ServiceType,ServiceCount,RatePer1000Beneficiaries,DataQuality
Idaho,2018,04,Store and forward,All,0,0.0,
Illinois,2018,04,Live audio/video,All,913,0.3,
Indiana,2018,04,Live audio/video,All,1886,1.3,
Indiana,2018,04,Other telehealth,All,0,0.0,
Indiana,2018,04,Remote patient monitoring,All,22,0.0,
Indiana,2018,04,Store and forward,All,0,0.0,
Iowa,2018,04,Live audio/video,All,4651,6.8,
Iowa,2018,04,Store and forward,All,0,0.0,
Kansas,2018,04,Live audio/video,All,2224,5.1,
Kansas,2018,04,Remote patient monitoring,All,0,0.0,
Kansas,2018,04,Store and forward,All,0,0.0,
Kentucky,2018,04,Live audio/video,All,3687,2.3,
Kentucky,2018,04,Remote patient monitoring,All,0,0.0,
Kentucky,2018,04,Store and forward,All,0,0.0,
Louisiana,2018,04,Live audio/video,All,3772,2.3,
Louisiana,2018,04,Other telehealth,All,0,0.0,
Louisiana,2018,04,Store and forward,All,0,0.0,
Maine,2018,04,Live audio/video,All,2130,7.7,
Maine,2018,04,Other telehealth,All,0,0.0,
Maine,2018,04,Remote patient monitoring,All,0,0.0,
Maine,2018,04,Store and forward,All,0,0.0,
Maryland,2018,04,Live audio/video,All,2812,2.0,
Maryland,2018,04,Store and forward,All,0,0.0,
Massachusetts,2018,04,Live audio/video,All,433,0.2,
Massachusetts,2018,04,Other telehealth,All,33,0.0,
Massachusetts,2018,04,Remote patient monitoring,All,0,0.0,
Massachusetts,2018,04,Store and forward,All,0,0.0,
Michigan,2018,04,Live audio/video,All,5003,2.0,
Michigan,2018,04,Other telehealth,All,11,0.0,
Michigan,2018,04,Remote patient monitoring,All,0,0.0,
Minnesota,2018,04,Live audio/video,All,5379,4.7,
Mississippi,2018,04,Live audio/video,All,1036,1.4,
Missouri,2018,04,Live audio/video,All,3652,3.4,
Missouri,2018,04,Remote patient monitoring,All,11,0.0,
Missouri,2018,04,Store and forward,All,38,0.0,
Montana,2018,04,Live audio/video,All,2108,6.8,
Montana,2018,04,Other telehealth,All,0,0.0,
Montana,2018,04,Remote patient monitoring,All,0,0.0,
Nebraska,2018,04,Live audio/video,All,557,2.2,
Nebraska,2018,04,Other telehealth,All,0,0.0,
Nebraska,2018,04,Remote patient monitoring,All,11,0.0,
Nevada,2018,04,Live audio/video,All,2837,4.1,
Nevada,2018,04,Other telehealth,All,0,0.0,
Nevada,2018,04,Remote patient monitoring,All,28,0.0,
New Hampshire,2018,04,Live audio/video,All,124,0.6,
New Hampshire,2018,04,Other telehealth,All,0,0.0,
New Hampshire,2018,04,Remote patient monitoring,All,0,0.0,
New Hampshire,2018,04,Store and forward,All,0,0.0,
New Jersey,2018,04,Live audio/video,All,1011,0.5,
New Jersey,2018,04,Other telehealth,All,0,0.0,
New Jersey,2018,04,Remote patient monitoring,All,61,0.0,
New Jersey,2018,04,Store and forward,All,0,0.0,
New Mexico,2018,04,Live audio/video,All,2391,2.8,
New Mexico,2018,04,Store and forward,All,22,0.0,
New York,2018,04,Live audio/video,All,1206,0.2,
New York,2018,04,Other telehealth,All,34,0.0,
New York,2018,04,Remote patient monitoring,All,208,0.0,
New York,2018,04,Store and forward,All,23,0.0,
North Carolina,2018,04,Live audio/video,All,4306,1.9,
North Carolina,2018,04,Store and forward,All,0,0.0,
North Dakota,2018,04,Live audio/video,All,885,9.0,
North Dakota,2018,04,Other telehealth,All,0,0.0,
North Dakota,2018,04,Store and forward,All,0,0.0,
Ohio,2018,04,Live audio/video,All,7745,2.6,
Ohio,2018,04,Store and forward,All,90,0.0,
Oklahoma,2018,04,Live audio/video,All,2277,2.7,
Oklahoma,2018,04,Other telehealth,All,34,0.0,
Oklahoma,2018,04,Remote patient monitoring,All,0,0.0,
Oklahoma,2018,04,Store and forward,All,0,0.0,
Oregon,2018,04,Live audio/video,All,4799,4.4,
Oregon,2018,04,Store and forward,All,0,0.0,
Pennsylvania,2018,04,Live audio/video,All,4333,1.4,
Pennsylvania,2018,04,Store and forward,All,13,0.0,
Puerto Rico,2018,04,Live audio/video,All,123,0.1,
Puerto Rico,2018,04,Other telehealth,All,0,0.0,
Puerto Rico,2018,04,Remote patient monitoring,All,0,0.0,
Puerto Rico,2018,04,Store and forward,All,0,0.0,
Rhode Island,2018,04,Live audio/video,All,13,0.0,
Rhode Island,2018,04,Other telehealth,All,0,0.0,
Rhode Island,2018,04,Store and forward,All,0,0.0,
South Carolina,2018,04,Live audio/video,All,1239,1.0,
South Carolina,2018,04,Store and forward,All,0,0.0,
South Dakota,2018,04,Live audio/video,All,226,1.8,
South Dakota,2018,04,Remote patient monitoring,All,0,0.0,
South Dakota,2018,04,Store and forward,All,0,0.0,
Tennessee,2018,04,Live audio/video,All,2518,1.5,
Tennessee,2018,04,Store and forward,All,0,0.0,
Texas,2018,04,Live audio/video,All,11881,2.5,
Texas,2018,04,Other telehealth,All,176,0.0,
Texas,2018,04,Remote patient monitoring,All,85,0.0,
Texas,2018,04,Store and forward,All,520,0.1,
Utah,2018,04,Live audio/video,All,132,0.4,Unusable
Utah,2018,04,Other telehealth,All,0,0.0,Unusable
Utah,2018,04,Remote patient monitoring,All,0,0.0,Unusable
Utah,2018,04,Store and forward,All,0,0.0,Unusable
Vermont,2018,04,Live audio/video,All,44,0.2,
Vermont,2018,04,Other telehealth,All,133,0.7,
Vermont,2018,04,Remote patient monitoring,All,0,0.0,
Vermont,2018,04,Store and forward,All,0,0.0,
Virgin Islands,2018,04,Live audio/video,All,0,0.0,
Virgin Islands,2018,04,Other telehealth,All,0,0.0,
Virgin Islands,2018,04,Remote patient monitoring,All,0,0.0,
Virgin Islands,2018,04,Store and forward,All,0,0.0,
Virginia,2018,04,Live audio/video,All,1833,1.5,
Virginia,2018,04,Remote patient monitoring,All,0,0.0,
Washington,2018,04,Live audio/video,All,7139,3.8,
Washington,2018,04,Remote patient monitoring,All,0,0.0,
West Virginia,2018,04,Live audio/video,All,1399,2.4,
West Virginia,2018,04,Other telehealth,All,0,0.0,
West Virginia,2018,04,Store and forward,All,0,0.0,
Wisconsin,2018,04,Live audio/video,All,3702,3.2,
Wisconsin,2018,04,Other telehealth,All,0,0.0,
Wisconsin,2018,04,Remote patient monitoring,All,0,0.0,
Wisconsin,2018,04,Store and forward,All,0,0.0,
Wyoming,2018,04,Live audio/video,All,328,4.8,
Wyoming,2018,04,Other telehealth,All,0,0.0,
Wyoming,2018,04,Remote patient monitoring,All,0,0.0,
Wyoming,2018,04,Store and forward,All,0,0.0,
Alabama,2018,05,Live audio/video,All,2380,1.9,
Alabama,2018,05,Other telehealth,All,0,0.0,
Alabama,2018,05,Remote patient monitoring,All,0,0.0,
Alabama,2018,05,Store and forward,All,0,0.0,
Alaska,2018,05,Live audio/video,All,1260,5.8,
Alaska,2018,05,Other telehealth,All,0,0.0,
Alaska,2018,05,Remote patient monitoring,All,0,0.0,
Alaska,2018,05,Store and forward,All,440,2.0,
Arizona,2018,05,Live audio/video,All,68145,35.1,
Arizona,2018,05,Store and forward,All,55,0.0,
Arkansas,2018,05,Live audio/video,All,495,0.5,
Arkansas,2018,05,Store and forward,All,0,0.0,
California,2018,05,Live audio/video,All,29922,2.1,
California,2018,05,Other telehealth,All,113,0.0,
California,2018,05,Remote patient monitoring,All,111,0.0,
California,2018,05,Store and forward,All,1125,0.1,
Colorado,2018,05,Live audio/video,All,338,0.2,
Colorado,2018,05,Other telehealth,All,0,0.0,
Colorado,2018,05,Store and forward,All,0,0.0,
Connecticut,2018,05,Live audio/video,All,12,0.0,
Connecticut,2018,05,Other telehealth,All,0,0.0,
Connecticut,2018,05,Remote patient monitoring,All,0,0.0,
Delaware,2018,05,Live audio/video,All,1115,4.5,
Delaware,2018,05,Other telehealth,All,0,0.0,
Delaware,2018,05,Remote patient monitoring,All,0,0.0,
Delaware,2018,05,Store and forward,All,0,0.0,
District of Columbia,2018,05,Live audio/video,All,613,2.3,
District of Columbia,2018,05,Other telehealth,All,0,0.0,
District of Columbia,2018,05,Remote patient monitoring,All,0,0.0,
District of Columbia,2018,05,Store and forward,All,0,0.0,
Florida,2018,05,Live audio/video,All,105,0.0,
Florida,2018,05,Other telehealth,All,0,0.0,
Florida,2018,05,Remote patient monitoring,All,0,0.0,
Georgia,2018,05,Live audio/video,All,6064,2.8,
Georgia,2018,05,Other telehealth,All,303,0.1,
Hawaii,2018,05,Live audio/video,All,923,2.6,
Hawaii,2018,05,Other telehealth,All,0,0.0,
Hawaii,2018,05,Remote patient monitoring,All,0,0.0,
Idaho,2018,05,Live audio/video,All,348,1.2,
Idaho,2018,05,Other telehealth,All,0,0.0,
Idaho,2018,05,Remote patient monitoring,All,0,0.0,
Idaho,2018,05,Store and forward,All,0,0.0,
Illinois,2018,05,Live audio/video,All,925,0.3,
Indiana,2018,05,Live audio/video,All,1859,1.3,
Indiana,2018,05,Remote patient monitoring,All,20,0.0,
Indiana,2018,05,Store and forward,All,0,0.0,
Iowa,2018,05,Live audio/video,All,4428,6.5,
Iowa,2018,05,Store and forward,All,0,0.0,
Kansas,2018,05,Live audio/video,All,2130,4.9,
Kansas,2018,05,Other telehealth,All,0,0.0,
Kansas,2018,05,Remote patient monitoring,All,0,0.0,
Kentucky,2018,05,Live audio/video,All,3738,2.3,
Kentucky,2018,05,Store and forward,All,0,0.0,
Louisiana,2018,05,Live audio/video,All,3979,2.4,
Louisiana,2018,05,Other telehealth,All,0,0.0,
Louisiana,2018,05,Store and forward,All,0,0.0,
Maine,2018,05,Live audio/video,All,2536,9.2,
Maine,2018,05,Other telehealth,All,0,0.0,
Maine,2018,05,Remote patient monitoring,All,0,0.0,
Maine,2018,05,Store and forward,All,0,0.0,
Maryland,2018,05,Live audio/video,All,3048,2.2,
Maryland,2018,05,Remote patient monitoring,All,13,0.0,
Maryland,2018,05,Store and forward,All,0,0.0,
Massachusetts,2018,05,Live audio/video,All,402,0.2,
Massachusetts,2018,05,Other telehealth,All,39,0.0,
Massachusetts,2018,05,Remote patient monitoring,All,0,0.0,
Massachusetts,2018,05,Store and forward,All,0,0.0,
Michigan,2018,05,Live audio/video,All,5061,2.0,
Michigan,2018,05,Other telehealth,All,13,0.0,
Michigan,2018,05,Remote patient monitoring,All,0,0.0,
Michigan,2018,05,Store and forward,All,0,0.0,
Minnesota,2018,05,Live audio/video,All,5936,5.2,
Minnesota,2018,05,Remote patient monitoring,All,0,0.0,
Minnesota,2018,05,Store and forward,All,19,0.0,
Mississippi,2018,05,Live audio/video,All,1062,1.4,
Mississippi,2018,05,Store and forward,All,16,0.0,
Missouri,2018,05,Live audio/video,All,3776,3.5,
Missouri,2018,05,Other telehealth,All,0,0.0,
Missouri,2018,05,Remote patient monitoring,All,16,0.0,
Missouri,2018,05,Store and forward,All,31,0.0,
Montana,2018,05,Live audio/video,All,2779,9.0,
Montana,2018,05,Other telehealth,All,0,0.0,
Montana,2018,05,Remote patient monitoring,All,0,0.0,
Nebraska,2018,05,Live audio/video,All,610,2.4,
Nebraska,2018,05,Other telehealth,All,0,0.0,
Nebraska,2018,05,Remote patient monitoring,All,18,0.1,
Nevada,2018,05,Live audio/video,All,3016,4.3,
Nevada,2018,05,Other telehealth,All,0,0.0,
Nevada,2018,05,Remote patient monitoring,All,21,0.0,
Nevada,2018,05,Store and forward,All,0,0.0,
New Hampshire,2018,05,Live audio/video,All,88,0.4,
New Hampshire,2018,05,Other telehealth,All,0,0.0,
New Hampshire,2018,05,Remote patient monitoring,All,0,0.0,
New Hampshire,2018,05,Store and forward,All,0,0.0,
New Jersey,2018,05,Live audio/video,All,870,0.5,
New Jersey,2018,05,Remote patient monitoring,All,64,0.0,
New Mexico,2018,05,Live audio/video,All,2434,2.9,
New Mexico,2018,05,Remote patient monitoring,All,0,0.0,
New Mexico,2018,05,Store and forward,All,30,0.0,
New York,2018,05,Live audio/video,All,1409,0.2,
New York,2018,05,Other telehealth,All,35,0.0,
New York,2018,05,Remote patient monitoring,All,223,0.0,
New York,2018,05,Store and forward,All,52,0.0,
North Carolina,2018,05,Live audio/video,All,5281,2.3,
North Carolina,2018,05,Store and forward,All,0,0.0,
North Dakota,2018,05,Live audio/video,All,847,8.6,
North Dakota,2018,05,Store and forward,All,0,0.0,
Ohio,2018,05,Live audio/video,All,8429,2.8,
Ohio,2018,05,Other telehealth,All,11,0.0,
Oklahoma,2018,05,Live audio/video,All,2364,2.8,
Oklahoma,2018,05,Other telehealth,All,70,0.1,
Oklahoma,2018,05,Remote patient monitoring,All,0,0.0,
Oklahoma,2018,05,Store and forward,All,0,0.0,
Oregon,2018,05,Live audio/video,All,5278,4.8,
Oregon,2018,05,Remote patient monitoring,All,0,0.0,
Oregon,2018,05,Store and forward,All,0,0.0,
Pennsylvania,2018,05,Live audio/video,All,4402,1.5,
Pennsylvania,2018,05,Store and forward,All,13,0.0,
Puerto Rico,2018,05,Live audio/video,All,145,0.1,
Puerto Rico,2018,05,Other telehealth,All,0,0.0,
Puerto Rico,2018,05,Store and forward,All,0,0.0,
Rhode Island,2018,05,Live audio/video,All,20,0.1,
Rhode Island,2018,05,Other telehealth,All,0,0.0,
Rhode Island,2018,05,Remote patient monitoring,All,0,0.0,
Rhode Island,2018,05,Store and forward,All,0,0.0,
South Carolina,2018,05,Live audio/video,All,1497,1.2,
South Carolina,2018,05,Other telehealth,All,0,0.0,
South Carolina,2018,05,Remote patient monitoring,All,0,0.0,
South Carolina,2018,05,Store and forward,All,0,0.0,
South Dakota,2018,05,Live audio/video,All,284,2.3,
South Dakota,2018,05,Remote patient monitoring,All,0,0.0,
South Dakota,2018,05,Store and forward,All,0,0.0,
Tennessee,2018,05,Live audio/video,All,2608,1.5,
Texas,2018,05,Live audio/video,All,12611,2.6,
Texas,2018,05,Other telehealth,All,233,0.0,
Texas,2018,05,Remote patient monitoring,All,139,0.0,
Texas,2018,05,Store and forward,All,475,0.1,
Utah,2018,05,Live audio/video,All,141,0.4,Unusable
Utah,2018,05,Other telehealth,All,0,0.0,Unusable
Utah,2018,05,Remote patient monitoring,All,0,0.0,Unusable
Utah,2018,05,Store and forward,All,0,0.0,Unusable
Vermont,2018,05,Live audio/video,All,55,0.3,
Vermont,2018,05,Other telehealth,All,160,0.9,
Vermont,2018,05,Store and forward,All,0,0.0,
Virgin Islands,2018,05,Live audio/video,All,0,0.0,
Virgin Islands,2018,05,Other telehealth,All,0,0.0,
Virgin Islands,2018,05,Remote patient monitoring,All,0,0.0,
Virgin Islands,2018,05,Store and forward,All,0,0.0,
Virginia,2018,05,Live audio/video,All,2137,1.7,
Virginia,2018,05,Other telehealth,All,0,0.0,
Washington,2018,05,Live audio/video,All,7845,4.2,
Washington,2018,05,Store and forward,All,0,0.0,
West Virginia,2018,05,Live audio/video,All,1605,2.8,
West Virginia,2018,05,Remote patient monitoring,All,20,0.0,
West Virginia,2018,05,Store and forward,All,0,0.0,
Wisconsin,2018,05,Live audio/video,All,3670,3.2,
Wisconsin,2018,05,Remote patient monitoring,All,0,0.0,
Wisconsin,2018,05,Store and forward,All,0,0.0,
Wyoming,2018,05,Live audio/video,All,416,6.1,
Wyoming,2018,05,Other telehealth,All,0,0.0,
Wyoming,2018,05,Store and forward,All,0,0.0,
Alabama,2018,06,Live audio/video,All,2045,1.6,
Alabama,2018,06,Other telehealth,All,0,0.0,
Alabama,2018,06,Remote patient monitoring,All,0,0.0,
Alabama,2018,06,Store and forward,All,0,0.0,
Alaska,2018,06,Live audio/video,All,1015,4.6,
Alaska,2018,06,Other telehealth,All,0,0.0,
Alaska,2018,06,Remote patient monitoring,All,0,0.0,
Alaska,2018,06,Store and forward,All,389,1.8,
Arizona,2018,06,Live audio/video,All,64966,33.5,
Arizona,2018,06,Remote patient monitoring,All,0,0.0,
Arizona,2018,06,Store and forward,All,60,0.0,
Arkansas,2018,06,Live audio/video,All,518,0.5,
Arkansas,2018,06,Remote patient monitoring,All,0,0.0,
Arkansas,2018,06,Store and forward,All,0,0.0,
California,2018,06,Live audio/video,All,24948,1.7,
California,2018,06,Other telehealth,All,33,0.0,
California,2018,06,Remote patient monitoring,All,87,0.0,
California,2018,06,Store and forward,All,1067,0.1,
Colorado,2018,06,Live audio/video,All,434,0.3,
Colorado,2018,06,Other telehealth,All,0,0.0,
Colorado,2018,06,Store and forward,All,0,0.0,
Connecticut,2018,06,Live audio/video,All,22,0.0,
Connecticut,2018,06,Other telehealth,All,0,0.0,
Connecticut,2018,06,Remote patient monitoring,All,0,0.0,
Delaware,2018,06,Live audio/video,All,1063,4.3,
Delaware,2018,06,Other telehealth,All,0,0.0,
Delaware,2018,06,Store and forward,All,0,0.0,
District of Columbia,2018,06,Live audio/video,All,695,2.6,
District of Columbia,2018,06,Other telehealth,All,0,0.0,
District of Columbia,2018,06,Remote patient monitoring,All,0,0.0,
District of Columbia,2018,06,Store and forward,All,0,0.0,
Florida,2018,06,Live audio/video,All,106,0.0,
Florida,2018,06,Other telehealth,All,0,0.0,
Florida,2018,06,Store and forward,All,0,0.0,
Georgia,2018,06,Live audio/video,All,5422,2.5,
Georgia,2018,06,Other telehealth,All,273,0.1,
Hawaii,2018,06,Live audio/video,All,771,2.2,
Hawaii,2018,06,Remote patient monitoring,All,0,0.0,
Idaho,2018,06,Live audio/video,All,176,0.6,
Idaho,2018,06,Other telehealth,All,0,0.0,
Idaho,2018,06,Remote patient monitoring,All,0,0.0,
Idaho,2018,06,Store and forward,All,0,0.0,
Illinois,2018,06,Live audio/video,All,802,0.3,
Indiana,2018,06,Live audio/video,All,1491,1.0,
Indiana,2018,06,Remote patient monitoring,All,21,0.0,
Indiana,2018,06,Store and forward,All,0,0.0,
Iowa,2018,06,Live audio/video,All,3989,5.8,
Iowa,2018,06,Store and forward,All,0,0.0,
Kansas,2018,06,Live audio/video,All,1626,3.8,
Kansas,2018,06,Other telehealth,All,0,0.0,
Kansas,2018,06,Remote patient monitoring,All,0,0.0,
Kansas,2018,06,Store and forward,All,0,0.0,
Kentucky,2018,06,Live audio/video,All,2996,1.9,
Louisiana,2018,06,Live audio/video,All,3897,2.4,
Louisiana,2018,06,Other telehealth,All,15,0.0,
Louisiana,2018,06,Remote patient monitoring,All,12,0.0,
Louisiana,2018,06,Store and forward,All,0,0.0,
Maine,2018,06,Live audio/video,All,3788,13.8,
Maine,2018,06,Remote patient monitoring,All,0,0.0,
Maine,2018,06,Store and forward,All,0,0.0,
Maryland,2018,06,Live audio/video,All,3059,2.2,
Maryland,2018,06,Store and forward,All,0,0.0,
Massachusetts,2018,06,Live audio/video,All,368,0.2,
Massachusetts,2018,06,Other telehealth,All,37,0.0,
Massachusetts,2018,06,Store and forward,All,0,0.0,
Michigan,2018,06,Live audio/video,All,4588,1.8,
Michigan,2018,06,Other telehealth,All,22,0.0,
Minnesota,2018,06,Live audio/video,All,4689,4.1,
Minnesota,2018,06,Remote patient monitoring,All,0,0.0,
Minnesota,2018,06,Store and forward,All,25,0.0,
Mississippi,2018,06,Live audio/video,All,1001,1.3,
Mississippi,2018,06,Store and forward,All,13,0.0,
Missouri,2018,06,Live audio/video,All,3400,3.2,
Missouri,2018,06,Remote patient monitoring,All,21,0.0,
Missouri,2018,06,Store and forward,All,26,0.0,
Montana,2018,06,Live audio/video,All,2359,7.6,
Montana,2018,06,Other telehealth,All,0,0.0,
Montana,2018,06,Remote patient monitoring,All,0,0.0,
Montana,2018,06,Store and forward,All,0,0.0,
Nebraska,2018,06,Live audio/video,All,502,2.0,
Nebraska,2018,06,Other telehealth,All,0,0.0,
Nebraska,2018,06,Store and forward,All,0,0.0,
Nevada,2018,06,Live audio/video,All,3016,4.4,
Nevada,2018,06,Other telehealth,All,0,0.0,
Nevada,2018,06,Remote patient monitoring,All,45,0.1,
Nevada,2018,06,Store and forward,All,0,0.0,
New Hampshire,2018,06,Live audio/video,All,103,0.5,
New Hampshire,2018,06,Other telehealth,All,0,0.0,
New Hampshire,2018,06,Remote patient monitoring,All,0,0.0,
New Hampshire,2018,06,Store and forward,All,0,0.0,
New Jersey,2018,06,Live audio/video,All,830,0.4,
New Jersey,2018,06,Other telehealth,All,0,0.0,
New Jersey,2018,06,Remote patient monitoring,All,96,0.1,
New Jersey,2018,06,Store and forward,All,0,0.0,
New Mexico,2018,06,Live audio/video,All,2263,2.7,
New Mexico,2018,06,Remote patient monitoring,All,0,0.0,
New Mexico,2018,06,Store and forward,All,22,0.0,
New York,2018,06,Live audio/video,All,1252,0.2,
New York,2018,06,Other telehealth,All,33,0.0,
New York,2018,06,Remote patient monitoring,All,206,0.0,
New York,2018,06,Store and forward,All,88,0.0,
North Carolina,2018,06,Live audio/video,All,4224,1.9,
North Carolina,2018,06,Remote patient monitoring,All,14,0.0,
North Carolina,2018,06,Store and forward,All,0,0.0,
